date,population,group,variable,value,est,se,rate,lci,uci
2020-06-01,506535,Serious Mental Illness,Any antipsychotic,2530,-5.299374120240082,0.01988106930442406,4.994719022377525,4.8963992568166805,5.0950130502059885
2020-07-01,508320,Serious Mental Illness,Any antipsychotic,2715,-5.2323192171353075,0.019191772325149535,5.341123701605286,5.239595441446883,5.444619286860825
2020-08-01,510710,Serious Mental Illness,Any antipsychotic,2295,-5.405069070916686,0.02087414302626429,4.493744003446178,4.400913200858195,4.588532935521343
2020-09-01,512985,Serious Mental Illness,Any antipsychotic,2470,-5.3360284543373115,0.02012109090639366,4.814955602990341,4.719041626455134,4.91281902003127
2020-10-01,515900,Serious Mental Illness,Any antipsychotic,2595,-5.292326431632752,0.01963049806893612,5.03004458228339,4.932265171069493,5.129762415890597
2020-11-01,518740,Serious Mental Illness,Any antipsychotic,2580,-5.303613395317143,0.01968748076656014,4.9735898523345,4.876629977371313,5.072477537567587
2020-12-01,521330,Serious Mental Illness,Any antipsychotic,2595,-5.302796721936961,0.01963049806893611,4.977653309803774,4.880892336437096,5.076332515600406
2021-01-01,523235,Serious Mental Illness,Any antipsychotic,2485,-5.349758034381421,0.02006027134900516,4.749300027712221,4.654977016099819,4.845534290548607
2021-02-01,524935,Serious Mental Illness,Any antipsychotic,2595,-5.30968792878493,0.01963049806893612,4.943469191423702,4.847372725679848,5.04147071610382
2021-03-01,527000,Serious Mental Illness,Any antipsychotic,2675,-5.283251168193392,0.019334729774158524,5.0759013282732495,4.97870282906092,5.174997419805004
2021-04-01,529970,Serious Mental Illness,Any antipsychotic,2505,-5.3545316666337,0.01998002994212763,4.726682642413724,4.633180579196444,4.822071667659884
2021-05-01,532300,Serious Mental Illness,Any antipsychotic,2510,-5.356924487035019,0.01996011959347484,4.7153860604922055,4.622199492142782,4.810451331077546
2021-06-01,535035,Serious Mental Illness,Any antipsychotic,2680,-5.2965153707941575,0.01931668522543311,5.00901810161952,4.913189005645142,5.10671629231521
2021-07-01,537750,Serious Mental Illness,Any antipsychotic,2670,-5.305315295735682,0.019352824986118178,4.965132496513244,4.869966987189526,5.0621576640622985
2021-08-01,540230,Serious Mental Illness,Any antipsychotic,2420,-5.408227434634952,0.020327890695866376,4.479573514984357,4.389432526297435,4.571565630848373
2021-09-01,542165,Serious Mental Illness,Any antipsychotic,2560,-5.355563124663641,0.019764235368513305,4.721809781155181,4.629403003935911,4.816061075360505
2021-10-01,544705,Serious Mental Illness,Any antipsychotic,2720,-5.29961248340438,0.019174124714705428,4.993528607227768,4.898694156191486,5.090198970614686
2021-11-01,546960,Serious Mental Illness,Any antipsychotic,2795,-5.276543566998477,0.01891511969038545,5.110062893081757,5.014313848903867,5.207640279030273
2021-12-01,548885,Serious Mental Illness,Any antipsychotic,2460,-5.4077275978561365,0.02016194595530906,4.481813130254967,4.392355902410889,4.573092295071218
